ANIO,SINIESTROS,LESIONADOS,FALLECIDOS,ENTE_DE_CONTROL,LATITUD_Y,LONGITUD_X,DPA_1,PROVINCIA,DPA_2,CANTON,DPA_3,PARROQUIA,DIRECCION,ZONA_PLANIFICACION,ZONA,ID_DE_LA_VIA,NOMBRE_DE_LA_VIA,UBICACION_DE_LA_VIA,JERARQUIA_DE_LA_VIA,FECHA,HORA,PERIODO_1,PERIODO_2,DIA_1,DIA_2,MES_1,MES_2,FERIADO,CODIGO_CAUSA,CAUSA_PROBABLE,TIPO_DE_SINIESTRO,TIPO_DE_VEHICULO_1,SERVICIO_1,AUTOMOVIL,BICICLETA,BUS,CAMION,CAMIONETA,EMERGENCIAS,ESPECIAL,FURGONETA,MOTOCICLETA,NO_IDENTIFICADO,SCOOTER_ELECTRICO,TRICIMOTO,VEHICULO_DEPORTIVO_UTILITARIO,SUMA_DE_VEHICULOS,TIPO_ID_1,EDAD_1,SEXO_1,CONDICION_1,PARTICIPANTE_1,CASCO_1,CINTURON_1
2023,PNE00172012023,1,0,PNE,-0.436329,-78.553207,17,PICHINCHA,1703,MEJIA,170350,MACHACHI,PANAMERICANA  SUR  KILOMETRO  387+350  -,ZONA 2,RURAL,67,ESTACION DE PESAJE - ALOAG (OBELISCO),E35 - E20,ARTERIAL,29/01/2023,6:20:00,DE 06H00 A 06H59,6,DOMINGO,7,ENERO,1,NO,C14,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,1,0,0,0,1,2,LICENCIA,36,HOMBRE,LESIONADO,CONDUCTOR,NO,SI
2023,PNE00175012023,0,0,PNE,-0.317904,-78.459506,17,PICHINCHA,1705,RUMIÑAHUI,170550,SANGOLQUI,MARIANA  DE  JESUS    -  LOS  TITOS,ZONA 2,URBANA,ND,ND,ND,ND,29/01/2023,15:12:00,DE 15H00 A 15H59,15,DOMINGO,7,ENERO,1,NO,C14,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,1,0,0,0,0,1,CÉDULA,47,HOMBRE,ILESO,PEATÓN,NO,SI
2023,DMQ00605012023,2,0,DMQ,-0.205556,-78.499961,17,PICHINCHA,1701,QUITO,170150,QUITO,PEREZ GUERRERO Y 18 DE SEPTIEMBRE,ZONA 9,URBANA,ND,ND,ND,ND,29/01/2023,16:40:00,DE 16H00 A 16H59,16,DOMINGO,7,ENERO,1,NO,C25,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,1,1,0,0,0,2,LICENCIA,24,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00607012023,4,0,DMQ,-0.205934,-78.501739,17,PICHINCHA,1701,QUITO,170150,QUITO,VERSALLES Y PORTOVIEJO,ZONA 9,URBANA,ND,ND,ND,ND,29/01/2023,17:00:00,DE 17H00 A 17H59,17,DOMINGO,7,ENERO,1,NO,C23,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,CÉDULA,63,MUJER,LESIONADO,PASAJERO,NO,NO
2023,DMQ00609012023,2,0,DMQ,-0.236751,-78.487529,17,PICHINCHA,1701,QUITO,170150,QUITO,SIMON BOLIVAR Y AUTOPISTA GENERAL RUMIÑAHUI,ZONA 9,URBANA,ND,ND,ND,ND,29/01/2023,19:20:00,DE 19H00 A 19H59,19,DOMINGO,7,ENERO,1,NO,C11,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,1,1,0,0,0,2,LICENCIA,37,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00611012023,3,0,DMQ,-0.308212,-78.544763,17,PICHINCHA,1701,QUITO,170150,QUITO,MALDONADO Y S44,ZONA 9,URBANA,ND,ND,ND,ND,30/01/2023,0:00:00,DE 00H00 A 00H59,0,LUNES,1,ENERO,1,NO,C07,"PEATÓN TRANSITA BAJO INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ATROPELLOS,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,1,0,0,0,0,1,LICENCIA,21,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,PNE00182012023,2,0,PNE,-0.449411,-78.585734,17,PICHINCHA,1703,MEJIA,170351,ALOAG,ELOY  ALFARO  -  ELOY  ALFARO,ZONA 2,URBANA,ND,ND,ND,ND,30/01/2023,2:15:00,DE 02H00 A 02H59,2,LUNES,1,ENERO,1,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,1,2,CÉDULA,31,HOMBRE,LESIONADO,PEATÓN,NO,SI
2023,DMQ00612012023,0,0,DMQ,-0.214264,-78.359841,17,PICHINCHA,1701,QUITO,170179,PUEMBO,INTEROCEANICA Y INTEROCEANICA KILOMETRO 6,ZONA 9,RURAL,60,QUITO - TUMBACO - PIFO,E28C,COLECTORA,30/01/2023,5:40:00,DE 05H00 A 05H59,5,LUNES,1,ENERO,1,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CÉDULA,25,HOMBRE,ILESO,PASAJERO,NO,NO
2023,DMQ00615012023,0,1,DMQ,-0.286179,-78.531037,17,PICHINCHA,1701,QUITO,170150,QUITO,21 DE AGOSTO Y S26C,ZONA 9,URBANA,ND,ND,ND,ND,30/01/2023,7:30:00,DE 07H00 A 07H59,7,LUNES,1,ENERO,1,NO,C22,"ADELANTAR O REBASAR A OTRO VEHÍCULO EN MOVIMIENTO EN ZONAS O SITIOS PELIGROSOS TALES COMO: CURVAS, PUENTES, TÚNELES, PENDIENTES, ETC.",CHOQUE FRONTAL,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,LICENCIA,31,HOMBRE,FALLECIDO,CONDUCTOR,NO,NO
2023,DMQ00616012023,0,1,DMQ,-0.104982,-78.430365,17,PICHINCHA,1701,QUITO,170155,CALDERON (CARAPUNGO),PANAMERICANA NORTE Y PEDRO DE LA GASCA,ZONA 9,RURAL,58,ENTRADA A CARAPUNGO - CALDERON,E28B,COLECTORA,30/01/2023,8:39:00,DE 08H00 A 08H59,8,LUNES,1,ENERO,1,NO,C26,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,NO IDENTIFICADO,PARTICULAR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,CÉDULA,73,HOMBRE,FALLECIDO,PEATÓN,NO,NO
2023,DMQ00619012023,0,0,DMQ,-0.304353,-78.434051,17,PICHINCHA,1701,QUITO,170151,ALANGASI,RIO USHIMANA Y MANUEL MARIA BORRERO,ZONA 9,RURAL,ND,ND,ND,ND,30/01/2023,9:45:00,DE 09H00 A 09H59,9,LUNES,1,ENERO,1,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,FURGONETA,PARTICULAR,0,0,0,0,0,0,0,1,0,0,0,0,0,1,LICENCIA,49,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00620012023,0,0,DMQ,-0.150088,-78.474617,17,PICHINCHA,1701,QUITO,170150,QUITO,JOAQUIN SUMAITA Y MANUEL LIZARZABURU,ZONA 9,URBANA,ND,ND,ND,ND,30/01/2023,10:45:00,DE 10H00 A 10H59,10,LUNES,1,ENERO,1,NO,C23,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,23,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00621012023,1,0,DMQ,-0.196923,-78.501639,17,PICHINCHA,1701,QUITO,170150,QUITO,LA GASCA Y GASPAR DE CARVAJAL,ZONA 9,URBANA,ND,ND,ND,ND,30/01/2023,11:10:00,DE 11H00 A 11H59,11,LUNES,1,ENERO,1,NO,C11,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,SCOOTER ELÉCTRICO,PARTICULAR,1,0,0,0,0,0,0,0,0,0,1,0,0,2,LICENCIA,31,MUJER,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00622012023,0,0,DMQ,-0.205882,-78.494928,17,PICHINCHA,1701,QUITO,170150,QUITO,JUAN LEON MERA Y FRANCISCO ROBLES,ZONA 9,URBANA,ND,ND,ND,ND,30/01/2023,12:15:00,DE 12H00 A 12H59,12,LUNES,1,ENERO,1,NO,C23,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,PARTICULAR,1,0,0,0,1,0,0,0,0,0,0,0,0,2,LICENCIA,48,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00629012023,2,0,DMQ,-0.276706,-78.523523,17,PICHINCHA,1701,QUITO,170150,QUITO,COPAL Y EL CHACO,ZONA 9,URBANA,ND,ND,ND,ND,30/01/2023,18:50:00,DE 18H00 A 18H59,18,LUNES,1,ENERO,1,NO,C23,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE FRONTAL,MOTOCICLETA,PARTICULAR,0,0,0,0,1,0,0,0,1,0,0,0,0,2,CÉDULA,15,HOMBRE,LESIONADO,PASAJERO,NO,NO
2023,DMQ00631012023,0,0,DMQ,-0.279368,-78.519426,17,PICHINCHA,1701,QUITO,170150,QUITO,CARACOL Y URENO,ZONA 9,URBANA,ND,ND,ND,ND,30/01/2023,21:10:00,DE 21H00 A 21H59,21,LUNES,1,ENERO,1,NO,C23,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,PARTICULAR,1,0,0,0,1,0,0,0,0,0,0,0,0,2,LICENCIA,43,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00634012023,0,0,DMQ,-0.257329,-78.515115,17,PICHINCHA,1701,QUITO,170150,QUITO,ADRIAN NAVARRO Y PUNA,ZONA 9,URBANA,ND,ND,ND,ND,30/01/2023,22:50:00,DE 22H00 A 22H59,22,LUNES,1,ENERO,1,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NO IDENTIFICADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR,NO,NO
2023,PNE00187012023,0,0,PNE,-0.344898,-78.429344,17,PICHINCHA,1705,RUMIÑAHUI,170550,SANGOLQUI,JUAN  DE  SALINAS    -  ARTIGAS,ZONA 2,URBANA,ND,ND,ND,ND,30/01/2023,22:50:00,DE 22H00 A 22H59,22,LUNES,1,ENERO,1,NO,C14,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,1,2,LICENCIA,23,HOMBRE,ILESO,CONDUCTOR,NO,SI
2023,DMQ00642012023,1,0,DMQ,-0.176735,-78.493732,17,PICHINCHA,1701,QUITO,170150,QUITO,AMERICA Y MAÑOSCA,ZONA 9,URBANA,ND,ND,ND,ND,31/01/2023,19:20:00,DE 19H00 A 19H59,19,MARTES,2,ENERO,1,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE POSTERIOR,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,LICENCIA,36,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,PNE00001022023,0,0,PNE,-0.333039,-78.445909,17,PICHINCHA,1705,RUMIÑAHUI,170550,SANGOLQUI,CALLE  ATAHUALPA    -  CALLE  ROCAFUERTE,ZONA 2,URBANA,ND,ND,ND,ND,1/2/2023,0:50:00,DE 00H00 A 00H59,0,MIÉRCOLES,3,FEBRERO,2,NO,C14,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LICENCIA,39,HOMBRE,ILESO,CONDUCTOR,NO,SI
2023,DMQ00004022023,0,0,DMQ,-0.254245,-78.540414,17,PICHINCHA,1701,QUITO,170150,QUITO,MARISCAL SUCRE Y QUICHUAS,ZONA 9,URBANA,ND,ND,ND,ND,1/2/2023,5:35:00,DE 05H00 A 05H59,5,MIÉRCOLES,3,FEBRERO,2,NO,C11,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,32,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00006022023,1,0,DMQ,-0.190465,-78.480988,17,PICHINCHA,1701,QUITO,170150,QUITO,6 DE DICIEMBRE Y OSWALDO GUAYASAMIN,ZONA 9,URBANA,ND,ND,ND,ND,1/2/2023,8:29:00,DE 08H00 A 08H59,8,MIÉRCOLES,3,FEBRERO,2,NO,C25,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,BICICLETA,PARTICULAR,1,1,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,26,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00008022023,0,0,DMQ,-0.339753,-78.535024,17,PICHINCHA,1701,QUITO,170150,QUITO,TURUBAMBA Y DENTRO DE LOS CONJUNTOS TERRANOVA,ZONA 9,URBANA,ND,ND,ND,ND,1/2/2023,9:20:00,DE 09H00 A 09H59,9,MIÉRCOLES,3,FEBRERO,2,NO,C25,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,CAMIONETA,PARTICULAR,1,0,0,0,1,0,0,0,0,0,0,0,0,2,LICENCIA,53,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,PNE00005022023,1,0,PNE,-0.089071,-78.487573,17,PICHINCHA,1701,QUITO,170150,QUITO,AV.  MANUEL  CORDOVA  GALARZA  -,ZONA 9,URBANA,52,QUITO - POMASQUI - REDONDEL MITAD DEL MUNDO,E28,COLECTORA,1/2/2023,11:15:00,DE 11H00 A 11H59,11,MIÉRCOLES,3,FEBRERO,2,NO,C14,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE POSTERIOR,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,1,1,0,0,0,0,2,LICENCIA,26,HOMBRE,LESIONADO,CONDUCTOR,NO,SI
2023,DMQ00010022023,1,0,DMQ,-0.089266,-78.452469,17,PICHINCHA,1701,QUITO,170155,CALDERON (CARAPUNGO),FRANCISCO ROBLES Y LEONIDAS PLAZA,ZONA 9,RURAL,ND,ND,ND,ND,1/2/2023,11:40:00,DE 11H00 A 11H59,11,MIÉRCOLES,3,FEBRERO,2,NO,C23,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,1,1,0,0,0,2,LICENCIA,24,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,PNE00006022023,1,0,PNE,-0.323425,-78.465806,17,PICHINCHA,1705,RUMIÑAHUI,170550,SANGOLQUI,CALLE  ANTONIO  SINCHICO  -  CALLE  CECILIO  TADAY,ZONA 2,URBANA,ND,ND,ND,ND,1/2/2023,11:57:00,DE 11H00 A 11H59,11,MIÉRCOLES,3,FEBRERO,2,NO,C14,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,NO IDENTIFICADO,PARTICULAR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NO IDENTIFICADO,12,HOMBRE,LESIONADO,PEATÓN,NO,SI
2023,DMQ00023022023,1,0,DMQ,-0.251567,-78.516451,17,PICHINCHA,1701,QUITO,170150,QUITO,GUALBERTO PEREZ Y FRANCISCO HALL,ZONA 9,URBANA,ND,ND,ND,ND,2/2/2023,6:50:00,DE 06H00 A 06H59,6,JUEVES,4,FEBRERO,2,NO,C26,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ARROLLAMIENTOS,NO IDENTIFICADO,PARTICULAR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,CÉDULA,17,MUJER,LESIONADO,PEATÓN,NO,NO
2023,DMQ00035022023,1,0,DMQ,-0.243411,-78.497048,17,PICHINCHA,1701,QUITO,170150,QUITO,RICARDO IZURIETA DEL CASTILLO Y JUAN BAUTISTA AGUIRRE,ZONA 9,URBANA,ND,ND,ND,ND,2/2/2023,17:55:00,DE 17H00 A 17H59,17,JUEVES,4,FEBRERO,2,NO,C27,PEATÓN QUE CRUZA LA CALZADA SIN RESPETAR LA SEÑALIZACIÓN EXISTENTE (SEMÁFOROS O SEÑALES MANUALES).,ATROPELLOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CÉDULA,8,MUJER,LESIONADO,PEATÓN,NO,NO
2023,DMQ00036022023,2,0,DMQ,-0.281261,-78.544836,17,PICHINCHA,1701,QUITO,170150,QUITO,ALBERTO SPENCER Y BORBON,ZONA 9,URBANA,ND,ND,ND,ND,2/2/2023,18:00:00,DE 18H00 A 18H59,18,JUEVES,4,FEBRERO,2,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,38,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00039022023,1,0,DMQ,-0.315438,-78.548695,17,PICHINCHA,1701,QUITO,170150,QUITO,MALDONADO Y S48,ZONA 9,URBANA,ND,ND,ND,ND,2/2/2023,18:35:00,DE 18H00 A 18H59,18,JUEVES,4,FEBRERO,2,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ATROPELLOS,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,1,0,0,0,0,1,CÉDULA,11,MUJER,LESIONADO,PEATÓN,NO,NO
2023,DMQ00045022023,0,0,DMQ,-0.185298,-78.482644,17,PICHINCHA,1701,QUITO,170150,QUITO,SHYRIS Y REPUBLICA DE EL SALVADOR,ZONA 9,URBANA,ND,ND,ND,ND,3/2/2023,0:30:00,DE 00H00 A 00H59,0,VIERNES,5,FEBRERO,2,NO,C01,"CASO FORTUITO O FUERZA MAYOR (EXPLOSIÓN DE NEUMÁTICO NUEVO, DERRUMBE, INUNDACIÓN, CAÍDA DE PUENTE, ÁRBOL, PRESENCIA INTEMPESTIVA E IMPREVISTA DE SEMOVIENTES EN LA VÍA, ETC.).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NO IDENTIFICADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR,NO,NO
2023,DMQ00046022023,0,0,DMQ,-0.218658,-78.510411,17,PICHINCHA,1701,QUITO,170150,QUITO,VENEZUELA Y OLMEDO,ZONA 9,URBANA,ND,ND,ND,ND,3/2/2023,1:45:00,DE 01H00 A 01H59,1,VIERNES,5,FEBRERO,2,NO,C03,"CONDUCIR EN ESTADO DE SOMNOLENCIA O MALAS CONDICIONES FÍSICAS (SUEÑO, CANSANCIO Y FATIGA).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LICENCIA,29,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00048022023,1,0,DMQ,-0.218351,-78.508249,17,PICHINCHA,1701,QUITO,170150,QUITO,GUAYAQUIL Y ESMERALDAS,ZONA 9,URBANA,ND,ND,ND,ND,3/2/2023,2:10:00,DE 02H00 A 02H59,2,VIERNES,5,FEBRERO,2,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,32,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00049022023,0,0,DMQ,-0.259649,-78.530431,17,PICHINCHA,1701,QUITO,170150,QUITO,TENIENTE HUGO ORTIZ Y LUIS DRESSEL,ZONA 9,URBANA,ND,ND,ND,ND,3/2/2023,2:25:00,DE 02H00 A 02H59,2,VIERNES,5,FEBRERO,2,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NO IDENTIFICADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR,NO,NO
2023,DMQ00051022023,1,0,DMQ,-0.236489,-78.527577,17,PICHINCHA,1701,QUITO,170150,QUITO,MARISCAL SUCRE Y GARCIA,ZONA 9,URBANA,ND,ND,ND,ND,3/2/2023,4:50:00,DE 04H00 A 04H59,4,VIERNES,5,FEBRERO,2,NO,C26,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,NO IDENTIFICADO,PARTICULAR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,CÉDULA,29,HOMBRE,LESIONADO,PEATÓN,NO,NO
2023,DMQ00053022023,0,0,DMQ,-0.219012,-78.506131,17,PICHINCHA,1701,QUITO,170150,QUITO,PEDRO FERMIN CEVALLOS Y ORIENTE,ZONA 9,URBANA,ND,ND,ND,ND,3/2/2023,5:40:00,DE 05H00 A 05H59,5,VIERNES,5,FEBRERO,2,NO,C25,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,FURGONETA,PARTICULAR,1,0,0,0,0,0,0,1,0,0,0,0,0,2,LICENCIA,44,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,PNE00017022023,0,0,PNE,-0.325033,-78.461968,17,PICHINCHA,1705,RUMIÑAHUI,170550,SANGOLQUI,AV.  MARIANA  DE  JESUS    -  ANTONIO  SINCHICO,ZONA 2,URBANA,ND,ND,ND,ND,3/2/2023,6:15:00,DE 06H00 A 06H59,6,VIERNES,5,FEBRERO,2,NO,C14,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CÉDULA,32,HOMBRE,ILESO,PASAJERO,NO,SI
2023,DMQ00054022023,0,0,DMQ,-0.105888,-78.437399,17,PICHINCHA,1701,QUITO,170155,CALDERON (CARAPUNGO),PANAMERICANA NORTE Y PASAJE CENEPA,ZONA 9,RURAL,58,ENTRADA A CARAPUNGO - CALDERON,E28B,COLECTORA,3/2/2023,7:00:00,DE 07H00 A 07H59,7,VIERNES,5,FEBRERO,2,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,68,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00059022023,2,0,DMQ,-0.118189,-78.483741,17,PICHINCHA,1701,QUITO,170150,QUITO,REAL AUDIENCIA Y DESTACAMENTO JUNCAL,ZONA 9,URBANA,ND,ND,ND,ND,3/2/2023,12:20:00,DE 12H00 A 12H59,12,VIERNES,5,FEBRERO,2,NO,C23,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,CÉDULA,25,HOMBRE,LESIONADO,PASAJERO,NO,NO
2023,DMQ00077022023,1,0,DMQ,-0.198178,-78.495959,17,PICHINCHA,1701,QUITO,170150,QUITO,10 DE AGOSTO Y COLON,ZONA 9,URBANA,ND,ND,ND,ND,3/2/2023,23:30:00,DE 23H00 A 23H59,23,VIERNES,5,FEBRERO,2,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,LICENCIA,34,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
